input_prompt,completion,model,max_tokens,temperature
My daily routine involves,"My daily routine involves a lot of sitting. My head must be in a certain position. It's like my brain is in a small box. It doesn't get any easier either.

I have a headache every now and then, and I have to be careful when I go out. I'm usually on my",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves walking or running a few blocks to my job, then down the road to the grocery store, then home to bed.

I love to cook, and I love to read, but I’m also a serious cookbook reader. This is my biggest weakness, and I think that is",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves some fairly serious training. In fact, the way I train is the most serious workout I do, and I have an Olympic medal to prove it. I have to do a lot of running and I have to do a lot of biking. I am not a runner, but I know how to run",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves waking up, heading for the kitchen as I usually take my breakfast and coffee, getting dressed, and heading out the door to my job. It is usually a Monday and Tuesday that I have the day off, which means I don’t get to work until about eight or nine (depending on",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of sitting down, but I don’t get up from it, and I don’t feel tired. I also find it easy to switch my sitting and standing, so I don’t find it hard to balance, and I find I am less likely to fall.",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a little bit of gardening too. I am constantly growing things. It keeps me engaged and motivated.

I am constantly looking for new and delicious plants to grow. I have gotten really good at it.

I am constantly in touch with other gardeners and other growers. I am able",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of reading, writing, and research. I’m trying to be smart, but often I forget things, so I need to rely on a lot of research.

Today, I’m going to talk about one of my favorite topics: how to make your writing more",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves driving a car, a lot of driving. It is the way I have been doing things for most of my life. I know that I have this thing that is really unique and special inside my head, but I have never really articulated it. I think it's why I have this weird relationship with",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking, so I was surprised to find that my legs looked like a pair of walking sticks. It turns out that I was in fact walking on the top of my heels.

I’m not a big fan of heels, but apparently my legs are so long that I",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves watching TV and drinking coffee, but my favorite thing to do is to take my dog to the vet. I don’t want to make it sound like a competition, but I think it’s fair to say that I’m a fan of the animal hospital. But, I",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,My daily routine involves a heavy drinking session with friends; a walk in the park; a chat with my friends; a walk in the park; a chat with my friends; a walk in the park; a chat with my friends; a walk in the park; a chat with my friends; a walk in the park,gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves waking up at 6:00 as a pre-dawn start, then spending the next few hours in my home office. I am a morning person, but this morning after working so hard I woke up and took my dog out, I was exhausted. I took a moment to reflect on my work",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a fair amount of work and a lot of research. It is a necessary part of my life and I enjoy it. It's not easy to keep up with all the important stuff and I often wonder what I will be doing on the other side of the world when the time comes.

I",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves getting up at the crack of dawn and doing a quick run to the nearest McDonald's for breakfast. This morning I was up at 5:30am and had a quick breakfast before heading out the door. I was just on my way to the train station, and it already seemed like a long day",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves an hour or so of running or walking. This is something I do on a daily basis and I don’t actually count as exercise. However, as I am nearing fifty, I have become quite unfit and I find that I take more than one hour out of my day to just walk or",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves sitting for hours listening to my audiobooks, reading, and working on my blog. It's time to take a serious look at what I'm actually doing and what I'm missing out on.

I've been putting it off because I don't want to go all the way back to",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a few tricks of the trade. I take my time, think things through, and try to come up with the best plan of attack.

I’m in the midst of a major personal transformation. I’m moving on to a new chapter in my life, a new career",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves some sort of physical activity or training, whether that’s running, cycling, weight training or, occasionally, yoga.

I am a vegetarian, but I am on a limited amount of vegan foods at any given time. This is because I’m trying to gain as much control",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a combination of reading, writing, and social media. I have a strong interest in history, and enjoy the process of learning something new about an ancient civilization. I love to learn about the people involved in history, and how they lived their lives. I have a passion for the written word and all",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a minimum of 20 minutes of walking, either on my own or with friends. I walk in the morning, but I usually don’t walk to work, and I try to walk the same route to work every day.

A few years ago, I went to a yoga class with",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a big bowl of cereal for breakfast, a bagel for lunch, and a glass of orange juice for a snack. I don't drink coffee, and I rarely drink tea. When I do drink a coffee or tea, I usually have a cup of tea or two in the morning and a cup",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves going to the gym and eating healthy, with a healthy diet and plenty of fresh fruit and vegetables. I love to cook and I love to eat out for dinner, but I also love to travel. I love meeting new people and I love exploring new places and things.

So to celebrate my",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves writing down what I know, what I feel, and what I think about, in order to get a better understanding of what's going on in the world. But it's not as simple as that. I need to understand what the world is, and what it can do, before I can even",gpt-neo-1.3B,64,0.7292192837760191
