,input_prompt,completion,model,max_tokens,temperature
11567,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11568,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11569,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11570,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11571,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11572,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11573,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11574,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11575,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11576,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11577,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11578,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11579,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11580,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11581,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11582,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11583,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11584,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11585,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11586,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11587,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11588,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11589,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11590,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11591,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11592,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11593,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11594,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11595,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11596,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11597,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11598,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11599,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11600,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't follow through on their promises.,mistral-large-latest,38,0.771450437137254
11601,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people who are consistently late.,mistral-large-latest,38,0.771450437137254
11602,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people who are consistently late.,mistral-large-latest,38,0.771450437137254
11603,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that are consistently late.,mistral-large-latest,38,0.771450437137254
11604,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11605,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11606,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't follow through on their promises.,mistral-large-latest,38,0.771450437137254
11607,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11608,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11609,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11610,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11611,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11612,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11613,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11614,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't follow through on their promises.,mistral-large-latest,38,0.771450437137254
11615,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that are consistently late.,mistral-large-latest,38,0.771450437137254
11616,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11617,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't follow through on their promises.,mistral-large-latest,38,0.771450437137254
11618,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't keep their promises.,mistral-large-latest,38,0.771450437137254
11619,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that don't follow through on their commitments.,mistral-large-latest,38,0.771450437137254
11620,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people that are consistently late.,mistral-large-latest,38,0.771450437137254
11621,I find fault in [Example: I find fault in people that interrupt me.],I find fault in people who are consistently late.,mistral-large-latest,38,0.771450437137254
